property_area,bedrooms,bathrooms,year_built,garage_size,lot_area,location,property_type,furnishing_status,price
1644.0,6.0,6.0,1987.0,1.0,4504.0,Metro,Independent House,Unfurnished,193.15
1651.0,3.0,3.0,2015.0,1.0,3485.0,Tier1,Apartment,Unfurnished,122.46
1676.0,2.0,2.0,2015.0,2.0,4897.0,Tier1,Independent House,Furnished,168.81
1394.0,3.0,2.0,2005.0,0.0,2015.0,Tier2,Independent House,,78.8
1889.0,4.0,4.0,2007.0,,5577.0,Tier2,Apartment,Semi-Furnished,126.62
1389.0,1.0,2.0,2001.0,3.0,2769.0,Tier3,Villa,Unfurnished,57.37
2057.0,3.0,3.0,2006.0,2.0,5997.0,Tier1,Apartment,Unfurnished,156.87
400.0,5.0,5.0,2006.0,1.0,810.0,Tier1,Apartment,Furnished,37.82
1374.0,5.0,5.0,2020.0,1.0,2960.0,Tier2,Independent House,Unfurnished,87.76
1342.0,1.0,2.0,1992.0,1.0,3554.0,Metro,Independent House,Semi-Furnished,149.02
732.0,6.0,6.0,1992.0,,,Tier1,Apartment,,57.79
1490.0,4.0,4.0,1998.0,0.0,3450.0,Metro,Villa,Semi-Furnished,254.94
,2.0,2.0,2022.0,0.0,888.0,Metro,Independent House,Unfurnished,45.45
873.0,1.0,2.0,2008.0,1.0,2293.0,Tier3,Independent House,Furnished,42.11
400.0,2.0,2.0,2006.0,2.0,1163.0,Tier2,Villa,Unfurnished,32.5
1979.0,4.0,3.0,1999.0,0.0,2410.0,Tier2,Apartment,Semi-Furnished,90.67
1084.0,1.0,2.0,2004.0,0.0,2448.0,Tier1,Apartment,Semi-Furnished,77.5
2283.0,2.0,2.0,2011.0,0.0,6298.0,Metro,Independent House,Furnished,421.84
1601.0,4.0,3.0,2012.0,1.0,3803.0,Metro,Apartment,Unfurnished,137.67
1424.0,3.0,4.0,2006.0,0.0,3761.0,Metro,Villa,Furnished,242.26
907.0,4.0,4.0,2015.0,1.0,2550.0,Tier1,Apartment,Semi-Furnished,92.37
677.0,4.0,4.0,1993.0,1.0,1728.0,Tier2,Apartment,Semi-Furnished,34.12
1461.0,1.0,1.0,,1.0,3639.0,Tier2,Apartment,Unfurnished,56.73
1164.0,5.0,6.0,1989.0,2.0,,Metro,Independent House,Furnished,223.76
530.0,2.0,2.0,2023.0,1.0,1460.0,Tier3,Apartment,Furnished,24.25
442.0,3.0,3.0,2001.0,0.0,1179.0,Tier2,Villa,Furnished,39.21
721.0,3.0,2.0,,1.0,977.0,Tier1,Apartment,Semi-Furnished,63.57
2110.0,2.0,3.0,1989.0,,3440.0,Tier2,Apartment,Furnished,82.97
2307.0,6.0,6.0,1991.0,3.0,5080.0,Tier1,Apartment,Semi-Furnished,163.3
1302.0,3.0,3.0,1992.0,1.0,3225.0,Metro,Villa,Unfurnished,203.37
1274.0,1.0,1.0,1991.0,0.0,2224.0,Tier1,Apartment,Unfurnished,82.76
1032.0,5.0,5.0,2006.0,1.0,1412.0,Tier2,Apartment,Semi-Furnished,52.36
733.0,3.0,4.0,2022.0,1.0,1290.0,Metro,Apartment,Furnished,61.86
1888.0,4.0,4.0,2005.0,1.0,4886.0,Metro,Apartment,Semi-Furnished,217.14
2137.0,3.0,4.0,1988.0,1.0,5939.0,Metro,Independent House,,288.92
753.0,4.0,4.0,2016.0,1.0,2141.0,Metro,Independent House,Unfurnished,124.93
1159.0,1.0,2.0,2013.0,0.0,2181.0,Tier3,Apartment,Semi-Furnished,39.12
975.0,2.0,1.0,2014.0,1.0,1824.0,Tier2,Villa,Semi-Furnished,89.15
990.0,3.0,3.0,1987.0,3.0,1913.0,Tier1,Independent House,Semi-Furnished,99.05
1793.0,1.0,2.0,1989.0,0.0,3364.0,Metro,Apartment,Unfurnished,129.94
544.0,4.0,5.0,2003.0,2.0,1305.0,Tier1,Independent House,Furnished,65.57
1433.0,3.0,3.0,1992.0,1.0,2644.0,,Independent House,Semi-Furnished,114.17
1564.0,2.0,2.0,2021.0,1.0,1934.0,Metro,Apartment,Furnished,167.39
1129.0,1.0,1.0,2015.0,2.0,2247.0,Tier1,Apartment,Unfurnished,76.97
1647.0,4.0,5.0,2011.0,1.0,2641.0,Tier1,Independent House,Unfurnished,128.66
1274.0,4.0,4.0,1997.0,1.0,1595.0,Tier2,Villa,Semi-Furnished,85.09
1809.0,3.0,3.0,1990.0,1.0,3704.0,Tier2,Apartment,Semi-Furnished,78.06
439.0,3.0,2.0,1985.0,0.0,690.0,Metro,Apartment,Unfurnished,29.71
1026.0,2.0,3.0,2014.0,1.0,2067.0,Tier1,Apartment,Semi-Furnished,85.21
1164.0,3.0,3.0,1995.0,1.0,1979.0,Tier2,Villa,Semi-Furnished,79.27
400.0,1.0,1.0,2015.0,0.0,915.0,Tier1,Independent House,Semi-Furnished,41.43
657.0,3.0,3.0,2000.0,1.0,1960.0,Tier3,Independent House,Semi-Furnished,25.94
793.0,3.0,3.0,1999.0,0.0,1733.0,Tier2,Apartment,Furnished,45.25
1674.0,5.0,5.0,1989.0,1.0,3958.0,Metro,Villa,Unfurnished,296.17
847.0,3.0,4.0,1999.0,2.0,,Metro,Villa,Semi-Furnished,134.58
791.0,4.0,5.0,1985.0,0.0,1482.0,Tier2,Apartment,Furnished,41.25
1609.0,3.0,3.0,1999.0,2.0,2413.0,Metro,Apartment,Unfurnished,157.81
400.0,5.0,6.0,2020.0,3.0,684.0,Tier1,Independent House,Semi-Furnished,39.06
400.0,3.0,3.0,2023.0,0.0,770.0,Tier3,Independent House,Furnished,17.15
1019.0,2.0,2.0,1992.0,1.0,,Tier1,Apartment,Semi-Furnished,58.45
476.0,5.0,6.0,,1.0,575.0,Tier1,Villa,Unfurnished,35.29
495.0,1.0,1.0,2011.0,1.0,1354.0,Tier2,Apartment,Unfurnished,30.41
1487.0,2.0,2.0,2018.0,2.0,1988.0,Tier1,Villa,Unfurnished,128.22
1638.0,1.0,2.0,2014.0,1.0,4621.0,Tier1,Villa,Unfurnished,176.02
1594.0,4.0,3.0,1996.0,0.0,4637.0,Tier3,Villa,Furnished,137.99
1754.0,1.0,2.0,1986.0,0.0,5231.0,Tier1,Independent House,Semi-Furnished,150.39
1821.0,5.0,6.0,2022.0,2.0,4839.0,Tier3,Villa,Unfurnished,127.46
400.0,3.0,3.0,2006.0,1.0,582.0,Tier3,Apartment,Semi-Furnished,10.0
1425.0,1.0,1.0,2001.0,2.0,3521.0,Metro,Independent House,Semi-Furnished,248.49
935.0,3.0,3.0,2019.0,2.0,1464.0,Metro,Apartment,Semi-Furnished,92.44
826.0,2.0,1.0,2007.0,0.0,2325.0,Metro,Apartment,Semi-Furnished,94.47
1480.0,3.0,3.0,2013.0,1.0,2619.0,Metro,Apartment,Unfurnished,130.09
400.0,4.0,5.0,2013.0,1.0,715.0,Metro,Apartment,Semi-Furnished,41.88
400.0,3.0,3.0,2003.0,1.0,1141.0,,Independent House,Semi-Furnished,27.27
1517.0,,1.0,2001.0,,1857.0,Metro,Apartment,Unfurnished,119.61
1444.0,4.0,4.0,1992.0,0.0,2237.0,Tier1,Independent House,Semi-Furnished,115.82
1268.0,4.0,4.0,1991.0,1.0,2485.0,Tier2,Villa,Furnished,86.1
760.0,4.0,5.0,1995.0,1.0,1871.0,Metro,Apartment,Semi-Furnished,87.26
1572.0,4.0,4.0,1987.0,0.0,3719.0,Tier2,Independent House,Unfurnished,87.93
1540.0,2.0,3.0,1986.0,1.0,3704.0,Metro,Apartment,Unfurnished,137.83
1243.0,5.0,5.0,2003.0,1.0,3461.0,Metro,Apartment,Unfurnished,149.65
611.0,2.0,2.0,2012.0,1.0,866.0,Tier2,Villa,Unfurnished,46.21
987.0,1.0,1.0,2012.0,1.0,2112.0,Tier2,Apartment,Semi-Furnished,69.32
1619.0,4.0,4.0,2009.0,1.0,4057.0,Tier3,Apartment,Unfurnished,63.97
,5.0,5.0,1995.0,1.0,4371.0,Tier2,Villa,Unfurnished,125.68
1037.0,4.0,4.0,2024.0,1.0,2081.0,Tier2,Villa,Furnished,119.74
1075.0,2.0,3.0,1986.0,,1323.0,Metro,Apartment,Furnished,111.32
1119.0,2.0,2.0,1996.0,1.0,1465.0,Metro,Independent House,Unfurnished,94.21
1337.0,3.0,4.0,2022.0,0.0,1891.0,Tier2,Villa,Unfurnished,100.74
909.0,5.0,4.0,1996.0,0.0,1652.0,Tier2,Independent House,Unfurnished,54.7
400.0,2.0,2.0,2009.0,0.0,565.0,Tier3,Apartment,Unfurnished,14.54
1796.0,4.0,3.0,2021.0,0.0,3533.0,Tier1,Villa,Semi-Furnished,213.94
2097.0,2.0,2.0,2015.0,1.0,3191.0,Tier1,Independent House,Semi-Furnished,220.28
894.0,4.0,5.0,2001.0,1.0,2327.0,Tier2,Villa,Semi-Furnished,75.17
667.0,5.0,4.0,1996.0,1.0,1847.0,Tier1,Independent House,Furnished,71.79
1131.0,3.0,3.0,2014.0,1.0,2150.0,Tier3,,Unfurnished,32.63
1106.0,3.0,2.0,1986.0,1.0,2345.0,Tier3,Apartment,Semi-Furnished,28.77
1698.0,4.0,4.0,2000.0,2.0,4952.0,Tier1,Apartment,Semi-Furnished,149.46
1227.0,3.0,4.0,1985.0,1.0,2655.0,Tier2,Apartment,Semi-Furnished,72.7
804.0,4.0,4.0,2018.0,0.0,2405.0,Tier2,Independent House,Semi-Furnished,68.68
541.0,3.0,4.0,1985.0,0.0,788.0,Metro,Apartment,Furnished,43.61
1633.0,2.0,2.0,2020.0,1.0,4494.0,Tier3,Independent House,Semi-Furnished,96.71
1500.0,4.0,5.0,1987.0,1.0,3142.0,Tier1,Independent House,Furnished,130.33
1730.0,2.0,3.0,2018.0,0.0,2147.0,Tier2,Apartment,Furnished,73.94
716.0,5.0,5.0,1996.0,1.0,2112.0,Tier1,Apartment,Unfurnished,52.27
2119.0,2.0,2.0,2011.0,2.0,,Tier3,Independent House,Furnished,114.64
400.0,4.0,5.0,2021.0,0.0,756.0,Tier1,Independent House,,33.5
1555.0,2.0,2.0,2009.0,3.0,4537.0,Metro,Apartment,Semi-Furnished,183.72
400.0,2.0,3.0,1996.0,2.0,582.0,,Apartment,Semi-Furnished,10.0
805.0,2.0,2.0,2017.0,2.0,1951.0,Metro,Villa,Furnished,166.84
1981.0,4.0,4.0,1993.0,2.0,3062.0,Tier1,Villa,Unfurnished,155.27
1616.0,3.0,4.0,1985.0,,2657.0,Tier3,Apartment,Unfurnished,42.9
927.0,5.0,5.0,2007.0,0.0,2413.0,Tier3,Independent House,Furnished,40.0
941.0,2.0,2.0,2012.0,0.0,1768.0,Tier1,Apartment,Semi-Furnished,74.43
1250.0,4.0,4.0,1987.0,0.0,1516.0,Tier2,Apartment,Unfurnished,61.86
1457.0,4.0,4.0,2022.0,1.0,2835.0,,,Unfurnished,107.35
1826.0,2.0,3.0,2020.0,2.0,2941.0,Metro,Apartment,Semi-Furnished,261.49
972.0,3.0,4.0,1989.0,1.0,2362.0,Tier1,Apartment,Furnished,96.65
400.0,3.0,4.0,2013.0,1.0,620.0,Tier2,Apartment,Semi-Furnished,20.03
1278.0,3.0,3.0,1997.0,2.0,3471.0,Tier2,Apartment,Semi-Furnished,81.37
971.0,2.0,2.0,1988.0,0.0,1632.0,Tier2,Apartment,Furnished,56.13
550.0,4.0,5.0,1990.0,1.0,1049.0,Tier2,Apartment,Semi-Furnished,26.65
1349.0,2.0,2.0,2022.0,1.0,2342.0,Metro,Independent House,Semi-Furnished,163.94
1093.0,4.0,4.0,1990.0,2.0,2578.0,Tier1,Apartment,Semi-Furnished,76.65
1353.0,5.0,6.0,1995.0,1.0,1870.0,Metro,Apartment,Unfurnished,89.64
753.0,3.0,3.0,2011.0,2.0,1552.0,Tier1,Villa,Unfurnished,89.84
1443.0,3.0,3.0,2019.0,0.0,2600.0,Tier1,Independent House,Semi-Furnished,179.84
541.0,1.0,1.0,2024.0,3.0,,Tier3,Apartment,Unfurnished,19.44
786.0,5.0,4.0,1988.0,1.0,1047.0,Tier1,Villa,Furnished,81.33
1079.0,2.0,1.0,2011.0,2.0,2906.0,Metro,Independent House,Unfurnished,175.1
2071.0,3.0,4.0,2000.0,3.0,3110.0,Metro,Villa,Furnished,320.95
1592.0,6.0,6.0,2002.0,1.0,2164.0,Tier2,Apartment,Furnished,62.1
1739.0,3.0,3.0,1991.0,1.0,2720.0,Tier2,Villa,Semi-Furnished,137.23
1909.0,4.0,5.0,1995.0,0.0,2644.0,Metro,Apartment,Semi-Furnished,197.12
3001.0,3.0,3.0,1992.0,1.0,6415.0,Metro,Villa,Unfurnished,457.97
1221.0,1.0,1.0,1990.0,2.0,3637.0,Tier2,Independent House,Semi-Furnished,69.46
1910.0,4.0,4.0,1989.0,0.0,2410.0,Metro,Apartment,Semi-Furnished,167.8
1706.0,1.0,2.0,1990.0,3.0,3463.0,Tier2,Independent House,Semi-Furnished,100.0
1698.0,4.0,3.0,2022.0,2.0,3218.0,Tier2,Apartment,Semi-Furnished,143.21
2087.0,1.0,1.0,1986.0,1.0,3780.0,Metro,Independent House,Semi-Furnished,227.59
990.0,5.0,4.0,2015.0,1.0,1779.0,Metro,Apartment,Semi-Furnished,99.51
951.0,2.0,2.0,2023.0,0.0,2673.0,Tier3,Apartment,Unfurnished,46.52
1360.0,3.0,3.0,2016.0,1.0,1678.0,Tier1,Apartment,Unfurnished,78.1
1109.0,3.0,3.0,1993.0,1.0,2878.0,Tier1,Independent House,Unfurnished,80.53
1359.0,3.0,3.0,1999.0,1.0,2250.0,Tier2,Apartment,Semi-Furnished,50.61
1981.0,2.0,2.0,2005.0,,3744.0,Tier3,Apartment,Unfurnished,62.77
,3.0,2.0,2012.0,1.0,1880.0,Tier3,Apartment,Semi-Furnished,37.98
1048.0,2.0,1.0,2011.0,1.0,1832.0,Tier2,Villa,Semi-Furnished,106.14
1287.0,3.0,3.0,1989.0,0.0,1761.0,Tier1,Villa,Semi-Furnished,134.23
1086.0,3.0,4.0,2001.0,2.0,1527.0,Metro,Apartment,Unfurnished,79.54
400.0,3.0,4.0,2021.0,1.0,695.0,Tier2,Apartment,Unfurnished,24.88
910.0,2.0,3.0,2008.0,1.0,2438.0,Tier1,Apartment,Unfurnished,65.72
1544.0,6.0,6.0,2015.0,3.0,,Tier1,Apartment,Unfurnished,107.72
1919.0,3.0,3.0,2019.0,2.0,4868.0,Tier3,Apartment,Unfurnished,60.66
623.0,2.0,2.0,1988.0,2.0,1072.0,Metro,Independent House,Unfurnished,70.34
620.0,3.0,3.0,2004.0,3.0,1730.0,Tier1,Apartment,Semi-Furnished,59.05
1215.0,5.0,,2001.0,1.0,2395.0,Metro,Apartment,Semi-Furnished,133.97
400.0,1.0,,1994.0,2.0,604.0,Tier1,Apartment,Semi-Furnished,22.71
978.0,4.0,4.0,2021.0,1.0,2909.0,Metro,Independent House,Furnished,196.8
400.0,3.0,3.0,2005.0,0.0,607.0,Metro,Independent House,Semi-Furnished,42.75
1885.0,2.0,2.0,2005.0,3.0,4188.0,Metro,Independent House,Semi-Furnished,230.85
815.0,4.0,3.0,2000.0,0.0,1813.0,Tier2,Apartment,Semi-Furnished,41.65
2026.0,3.0,3.0,,1.0,3791.0,Tier2,,Unfurnished,87.18
1757.0,2.0,1.0,1994.0,0.0,5118.0,Tier1,,Unfurnished,107.76
877.0,4.0,5.0,2002.0,1.0,2385.0,Tier3,Apartment,Furnished,39.83
664.0,3.0,2.0,2017.0,1.0,1789.0,Tier1,Villa,Semi-Furnished,107.05
1103.0,5.0,5.0,2013.0,2.0,3258.0,Metro,Independent House,Semi-Furnished,162.82
1148.0,3.0,4.0,,3.0,2322.0,Tier3,Independent House,Semi-Furnished,45.21
1373.0,4.0,4.0,2008.0,0.0,1888.0,Metro,Independent House,Unfurnished,141.59
812.0,4.0,3.0,1996.0,2.0,,Tier3,Apartment,Semi-Furnished,31.76
1573.0,1.0,1.0,2004.0,0.0,2966.0,Metro,Villa,Semi-Furnished,268.06
1333.0,4.0,3.0,1990.0,0.0,2056.0,Tier3,Apartment,Unfurnished,28.95
1030.0,3.0,3.0,1992.0,2.0,2132.0,Metro,Apartment,Unfurnished,89.81
844.0,1.0,1.0,1998.0,2.0,2419.0,Tier3,Independent House,Furnished,44.1
1108.0,3.0,3.0,,0.0,1671.0,Tier1,Apartment,Unfurnished,60.49
792.0,1.0,2.0,2020.0,1.0,2160.0,Tier3,Apartment,Semi-Furnished,35.96
1229.0,4.0,4.0,2022.0,0.0,2400.0,Metro,Apartment,Semi-Furnished,160.86
1243.0,3.0,3.0,1987.0,3.0,1798.0,Tier1,Villa,Furnished,131.61
1331.0,6.0,6.0,2020.0,1.0,3630.0,Tier3,Independent House,Semi-Furnished,66.94
2083.0,2.0,2.0,2006.0,1.0,6135.0,Tier1,Apartment,Semi-Furnished,156.81
1134.0,3.0,4.0,1992.0,2.0,1955.0,Tier2,Independent House,Semi-Furnished,62.73
1702.0,2.0,1.0,,1.0,2972.0,Tier2,Apartment,Semi-Furnished,66.32
1315.0,3.0,4.0,1991.0,3.0,2502.0,Tier1,Apartment,Unfurnished,81.58
1081.0,4.0,4.0,1988.0,3.0,2881.0,Tier2,Independent House,Furnished,97.15
1140.0,4.0,5.0,2003.0,1.0,1389.0,Tier1,Villa,Furnished,139.0
1171.0,4.0,4.0,2008.0,1.0,1877.0,Tier3,Independent House,Unfurnished,31.84
1340.0,5.0,5.0,2000.0,1.0,3311.0,Metro,Apartment,Furnished,157.36
720.0,1.0,2.0,1990.0,3.0,1390.0,Metro,Villa,Unfurnished,80.56
467.0,2.0,3.0,1992.0,1.0,838.0,Tier3,Villa,Semi-Furnished,20.91
1527.0,4.0,4.0,2009.0,,4230.0,Tier3,Independent House,Semi-Furnished,87.95
1649.0,3.0,4.0,2016.0,1.0,4702.0,Tier1,Apartment,Furnished,151.3
1573.0,2.0,1.0,2009.0,1.0,4572.0,Tier2,Independent House,Furnished,106.08
1277.0,3.0,2.0,1994.0,0.0,2159.0,Metro,Villa,Furnished,214.3
1584.0,3.0,3.0,2001.0,1.0,4503.0,Metro,Apartment,Furnished,158.9
1557.0,3.0,4.0,1987.0,1.0,3934.0,Tier1,Apartment,Semi-Furnished,124.26
1594.0,4.0,5.0,1993.0,0.0,2355.0,Tier1,Apartment,Furnished,122.74
770.0,3.0,3.0,2002.0,1.0,1770.0,Tier1,Villa,Semi-Furnished,85.6
652.0,1.0,1.0,2014.0,1.0,813.0,,Independent House,Semi-Furnished,85.02
1006.0,1.0,1.0,1989.0,1.0,2490.0,Tier3,Villa,Semi-Furnished,47.53
1191.0,5.0,5.0,2016.0,1.0,3002.0,Tier3,Villa,Furnished,89.82
1079.0,6.0,6.0,2011.0,0.0,2828.0,Tier2,Villa,Furnished,123.24
400.0,4.0,4.0,2005.0,1.0,604.0,,Apartment,Furnished,29.31
2061.0,3.0,2.0,2008.0,2.0,4804.0,Tier1,Apartment,Unfurnished,175.72
1063.0,5.0,5.0,2022.0,1.0,1618.0,,Apartment,Semi-Furnished,57.97
1286.0,4.0,4.0,1987.0,3.0,3735.0,Tier2,Apartment,Unfurnished,64.27
1822.0,4.0,5.0,2000.0,,4400.0,,Apartment,Semi-Furnished,196.73
400.0,,4.0,1999.0,2.0,549.0,Tier3,Villa,Semi-Furnished,23.05
944.0,3.0,2.0,2009.0,1.0,1451.0,Tier2,Apartment,Semi-Furnished,53.35
1006.0,3.0,3.0,1992.0,1.0,2409.0,Tier3,Apartment,Unfurnished,23.82
1032.0,2.0,2.0,1988.0,1.0,,Tier2,Apartment,Semi-Furnished,51.43
1113.0,2.0,1.0,2016.0,1.0,2811.0,Tier2,Apartment,Furnished,70.17
1924.0,4.0,4.0,2019.0,1.0,3281.0,Tier1,Independent House,Semi-Furnished,198.35
1537.0,5.0,6.0,2014.0,2.0,3665.0,Tier3,Independent House,Semi-Furnished,77.53
1679.0,4.0,4.0,2023.0,0.0,2550.0,Tier3,Independent House,Semi-Furnished,53.42
1224.0,3.0,,2014.0,1.0,2667.0,Metro,Apartment,Semi-Furnished,166.92
500.0,1.0,1.0,,2.0,1462.0,Metro,Independent House,Semi-Furnished,64.12
400.0,1.0,1.0,2003.0,1.0,932.0,,Independent House,Semi-Furnished,44.98
435.0,3.0,4.0,2015.0,1.0,561.0,Tier2,Independent House,Semi-Furnished,27.44
1380.0,3.0,4.0,2001.0,1.0,4112.0,Tier3,Apartment,Unfurnished,56.17
1216.0,3.0,3.0,1986.0,0.0,1803.0,Metro,Villa,Unfurnished,143.16
1095.0,,1.0,2021.0,0.0,2729.0,Tier1,Independent House,Semi-Furnished,111.87
1016.0,6.0,6.0,2013.0,0.0,2193.0,Tier1,Villa,Semi-Furnished,154.28
2206.0,3.0,,2014.0,0.0,3816.0,Tier3,Villa,Unfurnished,128.34
789.0,4.0,5.0,2006.0,1.0,1199.0,Tier2,Apartment,Semi-Furnished,37.93
1664.0,3.0,4.0,2022.0,1.0,2529.0,Tier2,Villa,Semi-Furnished,146.38
1201.0,2.0,1.0,1995.0,3.0,3297.0,Tier1,Apartment,Unfurnished,88.62
1170.0,4.0,5.0,2017.0,,3242.0,Tier1,Villa,Semi-Furnished,171.93
1788.0,4.0,5.0,2003.0,0.0,3643.0,Metro,Apartment,Furnished,163.1
1931.0,3.0,4.0,1987.0,1.0,2677.0,Metro,Apartment,Unfurnished,136.95
1080.0,3.0,,2024.0,1.0,3015.0,Tier3,Apartment,Furnished,45.56
,1.0,1.0,2006.0,0.0,3323.0,Tier2,Villa,Unfurnished,103.81
1382.0,4.0,4.0,2002.0,1.0,2750.0,Tier3,Apartment,Unfurnished,47.06
1204.0,5.0,5.0,2014.0,1.0,2328.0,Tier3,Villa,Unfurnished,68.8
1302.0,1.0,1.0,1985.0,1.0,2418.0,Tier1,Independent House,Furnished,136.18
856.0,2.0,2.0,2004.0,2.0,1838.0,Tier2,Apartment,Semi-Furnished,56.22
1047.0,5.0,5.0,1989.0,2.0,2396.0,Tier3,Apartment,Semi-Furnished,37.27
910.0,2.0,1.0,1996.0,3.0,1856.0,Tier2,Apartment,Semi-Furnished,49.32
1651.0,4.0,4.0,1995.0,1.0,4646.0,Metro,Independent House,Furnished,294.82
1152.0,3.0,2.0,2008.0,2.0,2041.0,Tier1,Villa,Semi-Furnished,144.79
551.0,3.0,4.0,2002.0,1.0,1235.0,Metro,Apartment,Semi-Furnished,74.75
838.0,3.0,3.0,1992.0,1.0,1458.0,Tier3,Apartment,,19.7
400.0,2.0,1.0,2013.0,2.0,1022.0,Tier2,Villa,Semi-Furnished,46.61
953.0,1.0,2.0,2006.0,3.0,1319.0,Metro,Independent House,Unfurnished,93.71
1219.0,4.0,3.0,1986.0,2.0,1877.0,Tier2,Independent House,Unfurnished,52.23
1132.0,,4.0,2007.0,1.0,2991.0,Tier2,Villa,Unfurnished,70.15
2190.0,4.0,5.0,2000.0,1.0,3350.0,Tier1,Apartment,Semi-Furnished,172.09
1487.0,3.0,4.0,1992.0,2.0,3459.0,Metro,Apartment,Unfurnished,148.35
1465.0,2.0,1.0,1988.0,2.0,4317.0,Tier2,Apartment,Unfurnished,70.21
,1.0,2.0,1998.0,2.0,856.0,Tier1,Apartment,Semi-Furnished,31.94
1018.0,4.0,5.0,1993.0,,1565.0,Tier2,Apartment,Furnished,58.95
957.0,3.0,,1995.0,1.0,1701.0,Tier1,Apartment,Semi-Furnished,71.97
807.0,2.0,2.0,2022.0,0.0,2165.0,Tier3,Apartment,Semi-Furnished,29.57
800.0,2.0,1.0,2000.0,3.0,1466.0,Tier1,Independent House,Semi-Furnished,79.23
400.0,1.0,1.0,,0.0,,Tier1,Villa,Semi-Furnished,39.11
562.0,2.0,2.0,2020.0,1.0,1461.0,,Independent House,Unfurnished,24.93
1637.0,4.0,5.0,2020.0,2.0,3441.0,Tier1,Independent House,Semi-Furnished,163.34
1129.0,5.0,5.0,2001.0,1.0,2946.0,Metro,Apartment,Furnished,166.57
947.0,5.0,5.0,1998.0,2.0,1677.0,Metro,Independent House,Unfurnished,95.99
1197.0,5.0,4.0,2013.0,2.0,2549.0,Tier2,Apartment,Semi-Furnished,64.97
1784.0,5.0,4.0,2001.0,0.0,4345.0,Tier2,Villa,Unfurnished,112.75
1202.0,3.0,2.0,,1.0,1806.0,,Apartment,Furnished,61.93
1470.0,2.0,1.0,2004.0,2.0,2488.0,Metro,,Unfurnished,152.2
777.0,,4.0,2017.0,1.0,1844.0,Metro,Apartment,Furnished,103.6
,2.0,3.0,1986.0,1.0,2120.0,Metro,Apartment,Furnished,98.65
1377.0,2.0,2.0,2001.0,1.0,2875.0,Tier1,Independent House,Furnished,136.75
2146.0,2.0,2.0,2007.0,0.0,5648.0,Tier1,,Unfurnished,168.43
1915.0,,3.0,2006.0,1.0,3960.0,Tier1,Villa,Unfurnished,186.59
1491.0,2.0,2.0,1985.0,0.0,4154.0,Tier1,Independent House,Semi-Furnished,123.92
1276.0,2.0,2.0,1996.0,0.0,3221.0,Tier3,Independent House,Unfurnished,33.48
,3.0,3.0,1997.0,1.0,3358.0,Tier1,Independent House,Semi-Furnished,167.2
1597.0,5.0,6.0,1998.0,1.0,3053.0,Tier1,Independent House,Semi-Furnished,120.57
400.0,3.0,2.0,1994.0,0.0,961.0,Tier2,Apartment,Unfurnished,21.24
673.0,5.0,4.0,1996.0,2.0,1891.0,Tier1,Independent House,Semi-Furnished,60.35
1369.0,2.0,2.0,2006.0,1.0,2083.0,Tier2,Villa,Semi-Furnished,100.68
400.0,2.0,3.0,2002.0,3.0,851.0,Tier3,Villa,Unfurnished,19.93
751.0,3.0,3.0,2023.0,1.0,1062.0,Tier3,Apartment,Unfurnished,23.48
850.0,3.0,4.0,2003.0,0.0,1448.0,Metro,Villa,Unfurnished,123.2
1072.0,4.0,4.0,2014.0,2.0,2610.0,Tier3,Independent House,Unfurnished,54.53
1056.0,4.0,4.0,1999.0,1.0,1415.0,Tier1,Independent House,Furnished,93.65
1055.0,4.0,5.0,2023.0,1.0,2524.0,Metro,Apartment,Unfurnished,103.57
1613.0,5.0,6.0,1998.0,1.0,4551.0,Tier1,Apartment,Semi-Furnished,144.4
1067.0,3.0,3.0,1993.0,0.0,,Tier3,Apartment,Unfurnished,41.81
1008.0,2.0,2.0,1989.0,1.0,1603.0,Tier1,Independent House,Semi-Furnished,86.77
525.0,3.0,3.0,2017.0,0.0,1338.0,Tier1,Independent House,Semi-Furnished,53.89
1712.0,2.0,2.0,1989.0,1.0,4909.0,Tier2,Apartment,Semi-Furnished,83.66
864.0,2.0,3.0,2008.0,2.0,1179.0,Metro,Apartment,Semi-Furnished,85.7
656.0,2.0,2.0,1992.0,2.0,1276.0,Metro,Apartment,Furnished,73.18
1307.0,3.0,3.0,2003.0,0.0,3731.0,Metro,Apartment,Unfurnished,116.35
817.0,,3.0,1996.0,2.0,1279.0,Metro,Independent House,Unfurnished,77.46
937.0,1.0,1.0,1992.0,1.0,2699.0,Metro,Villa,Furnished,167.24
1329.0,4.0,4.0,1992.0,0.0,2856.0,Metro,Apartment,Unfurnished,146.43
1037.0,3.0,,2022.0,2.0,1431.0,Tier2,Villa,Semi-Furnished,96.8
,4.0,4.0,2004.0,1.0,4735.0,,Apartment,Semi-Furnished,245.93
1163.0,4.0,4.0,2013.0,1.0,2079.0,Tier1,Independent House,Semi-Furnished,121.39
1509.0,2.0,1.0,2018.0,0.0,2577.0,Tier3,Apartment,Unfurnished,52.48
400.0,2.0,1.0,2002.0,1.0,870.0,Tier1,Apartment,Unfurnished,27.96
770.0,2.0,2.0,1985.0,0.0,1594.0,Tier2,Apartment,Semi-Furnished,29.96
657.0,4.0,,1995.0,2.0,1358.0,Metro,Villa,Semi-Furnished,110.24
723.0,4.0,5.0,2019.0,1.0,982.0,Metro,Villa,Furnished,153.08
